Scheme Name		Net Asset Value
ICICI Prudential Nifty PSU Bank ETF		60.4571
ICICI Prudential Nifty200 Value 30 ETF		11.4667
ICICI Prudential Nifty50 Value 20 ETF		14.3187
ICICI PRUDENTIAL SILVER ETF		96.4849
		
		
		
Invesco India Nifty 50 Exchange Traded Fund		2597.292
		
		
		
Kotak BSE Sensex ETF		82.2266
Kotak Nifty 100 Low Volatility 30 ETF		19.5063
Kotak Nifty 1D Rate Liquid ETF		1034.8923
Kotak Nifty 50 ETF		251.0436
Kotak Nifty 50 Value 20 ETF - Payout of Income Distribution cum capital withdrawal option		146.3818
Kotak Nifty Alpha 50 ETF		44.4281
Kotak Nifty Bank ETF		507.2288
Kotak Nifty India Consumption ETF		109.6573
Kotak Nifty IT ETF		44.3955
Kotak Nifty Midcap 50 ETF		144.7638
Kotak Nifty MNC ETF		26.5829
Kotak Nifty PSU Bank ETF		597.6757
Kotak Silver ETF		93.9594
		
		
		
LIC MF BSE Sensex ETF		845.8006
LIC MF Nifty 100 ETF		254.1626
LIC MF Nifty 50 ETF		254.0186
LIC MF Nifty 8-13 yr G-Sec ETF		27.0643
LIC MF Nifty Midcap 100 ETF		50.9309
		
		
		
Mirae Asset BSE Sensex ETF		77.2231
Mirae Asset Hang Seng TECH ETF		19.4670
Mirae Asset ESG Sector Leaders ETF		38.6702
Mirae Asset Nifty 100 Low Volatility 30 ETF		191.6165
Mirae Asset Nifty 1D Rate Liquid ETF - Growth		1017.3654
Mirae Asset Nifty 1D Rate Liquid ETF-IDCW		1000.0000
Mirae Asset Nifty 200 Alpha 30 ETF		22.4096
Mirae Asset Nifty 50 ETF		246.1714
Mirae Asset Nifty 8-13 yr Gsec ETF		27.8583
Mirae Asset Nifty Bank ETF		497.5178
Mirae Asset Nifty EV and New Age Automotive ETF		27.5334
Mirae Asset Nifty Financial Services ETF		23.8393
Mirae Asset Nifty India Manufacturing ETF		130.4351
Mirae Asset Nifty India New Age Consumption ETF		10.5934
Mirae Asset Nifty IT ETF		42.4791
Mirae Asset Nifty Metal ETF		8.3482
Mirae Asset Nifty Midcap 150 ETF		19.0489
Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF		43.7888
Mirae Asset Nifty Next 50 ETF		620.7615
Mirae Asset Nifty PSU Bank ETF		59.9230
Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF		41.6314
Mirae Asset Nifty500 Multicap 50:25:25 ETF		14.4342
Mirae Asset NYSE FANG + ETF		118.1057
Mirae Asset S&P 500 Top 50 ETF		49.5593
Mirae Asset Silver ETF		94.3762
		
		
		
Motilal Oswal BSE Enhanced Value ETF		90.6252
Motilal Oswal BSE Healthcare ETF		41.4122
Motilal Oswal BSE Low Volatility ETF		35.3187
Motilal Oswal BSE Quality ETF		173.9172
Motilal Oswal Nasdaq 100 ETF (MOFN100)		184.2543
Motilal Oswal Nasdaq Q50 ETF		75.5817
Motilal Oswal Nifty 200 Momentum 30 ETF		58.5733
Motilal Oswal Nifty 5 year Benchmark G-sec ETF		58.9773
Motilal Oswal Nifty 50 ETF		236.9330
Motilal Oswal Nifty 500 ETF		21.1170
Motilal Oswal Nifty 500 Momentum 50 ETF		48.2362
Motilal Oswal Nifty India Defence ETF		61.7611
Motilal Oswal Nifty Midcap 100 ETF		54.5013
Motilal Oswal Nifty Realty ETF		84.5612
Motilal Oswal Nifty Smallcap 250 ETF		15.0128
		
		
		
NAVI NIFTY 50 ETF		244.1885
		
		
		
CPSE ETF		78.6265
Nippon India ETF BSE Sensex		860.1301
Nippon India ETF BSE Sensex Next 50		77.9524
Nippon India ETF Hang Seng BeES		348.0309
Nippon India ETF Nifty 100		246.9582
Nippon India ETF Nifty 1D Rate Liquid BeES - DAILY IDCW Option		1000.0000
Nippon India ETF Nifty 5 yr Benchmark G-Sec		59.4333
Nippon India ETF Nifty 50 BeES		257.7863
Nippon India ETF Nifty 50 Shariah BeES		507.1055
Nippon India ETF Nifty 50 Value 20		146.9511
Nippon India ETF Nifty 8-13 yr G-Sec Long Term Gilt		27.4896
Nippon India ETF Nifty Bank BeES		506.3538
Nippon India ETF Nifty CPSE Bond Plus SDL Sep2024 50:50		124.4652
Nippon India ETF Nifty Dividend Opportunities 50		75.2056
Nippon India ETF Nifty India Consumption		119.1094
Nippon India ETF Nifty Infrastructure BeES		828.5523
Nippon India ETF Nifty IT		44.6291
Nippon India ETF Nifty Midcap 150		193.1892
Nippon India ETF Nifty Next 50 Junior BeES		650.6783
Nippon India ETF Nifty PSU Bank BeES		66.6757
Nippon India ETF Nifty SDL Apr 2026 Top 20 Equal Weight		127.9141
Nippon India Nifty Auto ETF		227.9083
Nippon India Nifty Pharma ETF		21.8739
Nippon India Silver ETF		92.9083
		
		
		
Quantum Nifty 50 ETF		2493.0586
		
		
		
SBI BSE 100 ETF		262.4287
SBI BSE SENSEX ETF		833.9266
SBI BSE Sensex Next 50 ETF		797.1643
SBI Nifty 10 yr Benchmark G-Sec ETF		245.7072
SBI NIFTY 1D Rate ETF		1000.0000
SBI Nifty 200 Quality 30 ETF		207.7391
SBI Nifty 50 ETF		243.6682
SBI Nifty Bank ETF		502.1787
SBI Nifty Consumption ETF		110.3169
SBI Nifty IT ETF		445.4985
SBI Nifty Next 50 ETF		644.4269
SBI Nifty Private Bank ETF		250.0637
SBI Nifty50 Equal Weight ETF		28.9031
SBI Silver ETF		95.0430
		
		
		
Shriram Nifty 1D Rate Liquid ETF - Growth		1038.1353
		
		
		
Tata Nifty 50 Exchange Traded Fund		246.4981
Tata Nifty India Digital Exchange Traded Fund		91.2925
Tata Nifty Private Bank Exchange Traded Fund		253.4245
Tata Silver Exchange Traded Fund		9.3852
		
		
		
UTI - BSE Sensex Next 50 Exchange Traded Fund		79.4374
UTI Nifty Next 50 Exchange Traded Fund		64.8697
UTI BSE Sensex ETF		828.7809
UTI Nifty 10 yr Benchmark G-Sec ETF		24.7893
UTI Nifty 5 yr Benchmark G-Sec ETF		59.8363
UTI Nifty 50 ETF		250.8443
UTI Nifty Bank ETF		50.5402
UTI Nifty IT ETF		421.5162
UTI Nifty Midcap 150 Exchange Traded Fund		188.7093
UTI Silver Exchange Traded Fund		94.6143
		
		
		
Zerodha Nifty 100 ETF		9.7121
Zerodha Nifty 1D Rate Liquid ETF - Growth Option		107.0088
Zerodha Nifty Midcap 150 ETF		9.3003
		
		
		
		
		
ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA DIRECT GROWTH		19.68
ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA REGULAR GROWTH		17.76
ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA- Direct - IDCW		18.32
ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA- Regular - IDCW		16.54
		
		
		
Axis Children's Fund - Lock in - Direct Growth		27.3681
Axis Children's Fund - Lock in - Direct Plan - IDCW		27.3449
Axis Children's Fund - Lock in - Regular Growth		24.1894
Axis Children's Fund - Lock in - Regular Plan - IDCW		24.2026
Axis Children's Fund - No Lock in - Direct Growth		27.8797
Axis Children's Fund - No Lock in - Direct Plan - IDCW		27.4002
Axis Children's Fund - No Lock in - Regular Plan - Growth		24.1864
Axis Children's Fund - No Lock in - Regular Plan - IDCW		24.1824
		
		
		
Baroda BNP Paribas Children's Fund - Direct Plan - Growth Option		9.6220
Baroda BNP Paribas Children's Fund - Regular Plan - Growth Option		9.5963
Baroda BNP Paribas Children's Fund - Regular Plan - IDCW Option		9.5963
		
		
		
HDFC Childrens Fund - Direct Plan		302.266
HDFC Childrens Fund - Growth Plan		273.519
HDFC Childrens Fund Savings Plan-Direct Plan		45.8807
HDFC Childrens Fund-Savings		44.0722
		
		
		
ICICI Prudential Child Care Fund (Gift Plan) - Cumulative		293.79
ICICI Prudential Child Care Fund (Gift Plan) - Direct Plan - Cumulative		322.00
		
		
		
LIC MF Children's Fund-Direct Plan-Growth		35.2347
LIC MF Children's Fund-Regular Plan-Growth		31.7141
		
		
		
SBI Magnum Children's Benefit Fund - Investment Plan - Direct Plan - Growth		41.2605
SBI Magnum Children's Benefit Fund - Investment Plan - Regular Plan - Growth		38.9277
SBI Magnum Children's Benefit Fund - Savings Plan - DIRECT PLAN - GROWTH		113.8569
SBI Magnum Children's Benefit Fund - Savings Plan - REGULAR PLAN - GROWTH		104.6220
		
		
		
Tata Young Citizens' Fund -Regular Plan-Growth Option		56.2493
Tata Young Citizens' Fund-Direct Plan-Growth Option		62.4304
		
		
		
Union Children's Fund - Direct Plan - Growth Option		11.28
Union Children's Fund - Direct Plan - IDCW Option		11.28
Union Children's Fund - Regular Plan - Growth Option		11.08
Union Children's Fund - Regular Plan - IDCW Option		9.64
		
		
		
UTI Children's Equity Fund - Direct Plan - Growth Option		85.9294
UTI Children's Equity Fund - Direct Plan - IDCW		86.0778
UTI Children's Equity Fund - Regular Plan - Growth Option		77.7123
UTI Children's Equity Fund - Regular Plan - IDCW		77.717
UTI Children's Hybrid Fund - Direct Plan		38.9378
UTI Children's Hybrid Fund - Regular Plan		38.111
		
		
		
		
		
Aditya Birla Sun Life Retirement Fund-The 30s Plan-Direct - Payout of IDCW		16.486
Aditya Birla Sun Life Retirement Fund-The 30s Plan-Direct Growth		19.045
Aditya Birla Sun Life Retirement Fund-The 30s Plan-Regular - Payout of IDCW		15.026
Aditya Birla Sun Life Retirement Fund-The 30s Plan-Regular Growth		17.356
Aditya Birla Sun Life Retirement Fund-The 40s Plan- Direct - Payout of IDCW		16.288
Aditya Birla Sun Life Retirement Fund-The 40s Plan-Direct Plan-Growth		18.815
Aditya Birla Sun Life Retirement Fund-The 40s Plan-Regular - Payout of IDCW		14.894
Aditya Birla Sun Life Retirement Fund-The 40s Plan-Regular Plan-Growth		17.203
Aditya Birla Sun Life Retirement Fund-The 50s Plan- Direct - Payout of IDCW		12.9823
Aditya Birla Sun Life Retirement Fund-The 50s Plan- Regular - Payout of IDCW		11.9642
Aditya Birla Sun Life Retirement Fund-The 50s Plan-Direct Plan-Growth		15.0033
Aditya Birla Sun Life Retirement Fund-The 50s Plan-Regular Plan-Growth		13.8271
Aditya Birla Sun Life Retirement Fund-The 50s Plus-Debt Plan - Direct - Payout of IDCW		11.9965
Aditya Birla Sun Life Retirement Fund-The 50s Plus-Debt Plan - Regular - Payout of IDCW		11.1018
Aditya Birla Sun Life Retirement Fund-The 50s Plus-Debt Plan-Direct Plan-Growth		13.8665
Aditya Birla Sun Life Retirement Fund-The 50s Plus-Debt Plan-Regular Plan-Growth		12.8312
		
		
		
Axis Retirement Fund - Aggressive Plan - Direct Growth		18.55
Axis Retirement Fund - Aggressive Plan - Direct Plan - IDCW		18.50
Axis Retirement Fund - Aggressive Plan - Regular Growth		17.11
Axis Retirement Fund - Aggressive Plan - Regular Plan - IDCW		17.11
Axis Retirement Fund - Conservative Plan - Direct Growth		16.5772
Axis Retirement Fund - Conservative Plan - Direct Plan - IDCW		16.3961
Axis Retirement Fund - Conservative Plan - Regular Growth		15.2499
Axis Retirement Fund - Conservative Plan - Regular Plan - IDCW		15.2490
Axis Retirement Fund - Dynamic Plan - Direct Growth		19.79
Axis Retirement Fund - Dynamic Plan - Direct Plan - IDCW		19.57
Axis Retirement Fund - Dynamic Plan - Regular Growth		18.17
Axis Retirement Fund - Dynamic Plan - Regular Plan - IDCW		18.16
		
		
		
Bandhan Retirement Fund - Direct Plan - Growth		11.979
Bandhan Retirement Fund - Direct Plan - IDCW		11.974
Bandhan Retirement Fund - Regular Plan - Growth		11.714
Bandhan Retirement Fund - Regular Plan - IDCW		11.714
		
		
		
Baroda BNP Paribas Retirement Fund - Direct plan - Growth option		10.4449
Baroda BNP Paribas Retirement Fund - Direct plan - IDCW option		10.4449
Baroda BNP Paribas Retirement Fund - Regular plan - Growth option		10.2940
Baroda BNP Paribas Retirement Fund - Regular plan - IDCW option		10.2940
		
		
		
Franklin India  PENSION PLAN - Direct - Growth		225.8060
Franklin India Pension Plan - Direct - IDCW 		18.7150
Franklin India Pension Plan - IDCW 		17.0025
Franklin India Pension Plan-Growth		206.7247
		
		
		
HDFC Retirement Savings Fund - Equity Plan - Growth Option		46.478
HDFC Retirement Savings Fund - Equity Plan - Growth Option - Direct Plan		52.419
HDFC Retirement Savings Fund - Hybrid-Debt Plan - Growth Option		20.6325
HDFC Retirement Savings Fund - Hybrid-Debt Plan - Growth Option - Direct Plan		23.1673
HDFC Retirement Savings Fund - Hybrid-Equity Plan - Growth Option		35.9
HDFC Retirement Savings Fund - Hybrid-Equity Plan - Growth Option - Direct Plan		40.556
		
		
		
ICICI Prudential Retirement Fund - Hybrid Aggressive - Direct Plan - Growth Option		25.28
ICICI Prudential Retirement Fund - Hybrid Aggressive - Direct Plan - IDCW Option		25.28
ICICI Prudential Retirement Fund - Hybrid Aggressive - Growth Option		23.02
ICICI Prudential Retirement Fund - Hybrid Aggressive - IDCW Option		23.02
ICICI Prudential Retirement Fund - Hybrid Conservative - Direct Plan - Growth Option		17.7072
ICICI Prudential Retirement Fund - Hybrid Conservative - Direct Plan - IDCW Option		17.7069
ICICI Prudential Retirement Fund - Hybrid Conservative - Growth Option		16.3499
ICICI Prudential Retirement Fund - Hybrid Conservative - IDCW Option		16.3498
ICICI Prudential Retirement Fund - Pure Debt - Direct Plan - Growth Option		15.7902
ICICI Prudential Retirement Fund - Pure Debt - Direct Plan - IDCW Option		15.7901
ICICI Prudential Retirement Fund - Pure Debt - Growth Option		14.5981
ICICI Prudential Retirement Fund - Pure Debt - IDCW Option		14.5983
ICICI Prudential Retirement Fund - Pure Equity - Direct Plan - Growth Option		30.98
ICICI Prudential Retirement Fund - Pure Equity - Direct Plan - IDCW Option		30.97
ICICI Prudential Retirement Fund - Pure Equity - Growth Option		28.26
ICICI Prudential Retirement Fund - Pure Equity - IDCW Option		28.26
		
		
		
NIPPON INDIA RETIREMENT FUND - INCOME GENERATION SCHEME - Direct Plan - IDCW Option		21.9960
NIPPON INDIA RETIREMENT FUND - INCOME GENERATION SCHEME - IDCW Option		19.4155
Nippon India Retirement Fund- Income Generation Scheme- Direct Plan- Growth Plan - Growth Option		21.9960
Nippon India Retirement Fund- Income Generation Scheme- Direct Plan-Growth Plan- Bonus Option		21.9960
Nippon India Retirement Fund- Income Generation Scheme- Growth Plan- Bonus Option		19.4129
Nippon India Retirement Fund- Income Generation Scheme-Growth Plan - Growth Option		19.4129
NIPPON INDIA RETIREMENT FUND - WEALTH CREATION SCHEME - Direct Plan - IDCW Option		23.4117
NIPPON INDIA RETIREMENT FUND - WEALTH CREATION SCHEME - IDCW Option		20.4044
Nippon India Retirement Fund- Wealth Creation Scheme- Direct Plan- Growth Plan - Growth Option		29.2717
Nippon India Retirement Fund- Wealth Creation Scheme- Direct Plan-Growth Plan- Bonus Option		29.2717
Nippon India Retirement Fund- Wealth Creation Scheme- Growth Plan - Growth Option		26.0884
Nippon India Retirement Fund- Wealth Creation Scheme- Growth Plan- Bonus Option		26.0884
		
		
		
PGIM India Retirement Fund - Direct Plan - Growth Option		10.84
PGIM India Retirement Fund - Direct Plan - IDCW Payout Option		10.84
PGIM India Retirement Fund - Regular Plan - Growth Option		10.69
PGIM India Retirement Fund - Regular Plan - IDCW Payout Option		10.69
		
		
		
SBI Retirement Benefit Fund - Aggressive Hybrid Plan - Direct Plan - Growth		18.1932
SBI Retirement Benefit Fund - Aggressive Hybrid Plan - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)		18.1953
SBI Retirement Benefit Fund - Aggressive Hybrid Plan - Regular Plan - Growth		17.3433
SBI Retirement Benefit Fund - Aggressive Hybrid Plan - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)		17.3429
SBI Retirement Benefit Fund - Aggressive Plan - Direct Plan - Growth		19.3308
SBI Retirement Benefit Fund - Aggressive Plan - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)		19.3205
SBI Retirement Benefit Fund - Aggressive Plan - Regular Plan - Growth		18.3357
SBI Retirement Benefit Fund - Aggressive Plan - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)		18.3363
SBI Retirement Benefit Fund - Conservative Hybrid Plan - Direct Plan - Growth		15.0823
SBI Retirement Benefit Fund - Conservative Hybrid Plan - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)		15.0803
SBI Retirement Benefit Fund - Conservative Hybrid Plan - Regular Plan - Growth		14.7062
SBI Retirement Benefit Fund - Conservative Hybrid Plan - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)		14.7078
SBI Retirement Benefit Fund - Conservative Plan - Direct Plan - Growth		13.9211
SBI Retirement Benefit Fund - Conservative Plan - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)		13.9190
SBI Retirement Benefit Fund - Conservative Plan - Regular Plan - Growth		13.6423
SBI Retirement Benefit Fund - Conservative Plan - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)		13.6422
		
		
		
Tata Retirement Savings Fund- Conservative Plan-Direct Plan-Growth Option		34.9542
Tata Retirement Savings Fund- Conservative Plan-Regular Plan-Growth Option		30.0041
Tata Retirement Savings Fund- Moderate Plan -Direct Plan-Growth Option		69.4155
Tata Retirement Savings Fund- Moderate Plan-Regular Plan-Growth Option		58.6365
Tata Retirement Savings Fund - Progressive Plan -Regular Plan-Growth Option		59.2055
Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option		71.4516
		
		
		
Union Retirement Fund - Direct Plan - Growth Option		14.53
Union Retirement Fund - Direct Plan - IDCW Option		14.53
Union Retirement Fund - Regular Plan - Growth Option		14.03
Union Retirement Fund - Regular Plan - IDCW Option		14.03
		
		
		
UTI Retirement Fund - Regular Plan		47.0529
UTI Retirement Fund- Direct Plan		50.6455
		
		
		
		
		
Kotak Monthly Interval Plan Series 4-Direct Plan- Dividend Reinvestment		10.0087785
Kotak Monthly Interval Plan Series 4-Direct Plan- Growth		0.0001
Kotak Monthly Interval Plan Series 4-Regular Plan- Dividend Reinvestment		10.00871954
Kotak Monthly Interval Plan Series 4-Regular Plan- Growth		10.07183073
Kotak Quarterly Interval Plan Series 12-Direct Plan-Growth		10.40029408
Kotak Quarterly Interval Plan Series 12-Regular Plan-Dividend Payout		10.018167
Kotak Quarterly Interval Plan Series 12-Regular Plan-Growth		10.39494886
Kotak Quarterly Interval Plan Series13- Direct Plan- Dividend Payout		10.0036
Kotak Quarterly Interval Plan Series13- Direct Plan- Growth		10.1855
Kotak Quarterly Interval Plan Series13- Regular Plan- Dividend Payout		10.0029
Kotak Quarterly Interval Plan Series13- Regular Plan- Growth		10.1862
		
		
		
Nippon India Annual Interval Fund - Series I - Direct Plan Growth Plan - Growth		26.5313
NIPPON INDIA ANNUAL INTERVAL FUND - SERIES I - IDCW Option		12.3206
NIPPON INDIA ANNUAL INTERVAL FUND - SERIES I - RETAIL Plan - IDCW Option		12.2687
Nippon India Interval Fund Annual Interval Fund Series-I- Growth Option		26.2379
Nippon India Interval Fund Annual Interval Fund Series-I-Retail Plan Growth Option		35.2336
Nippon India Interval Fund V - Series 2 - Direct Plan - Dividend Payout Option		10.0000
Nippon India Interval Fund V - Series 2 - Direct Plan - Growth Option		10.8556
Nippon India Interval Fund V - Series 2 - Dividend Payout Option		10.0001
Nippon India Interval Fund V - Series 2 - Growth Option		10.8332
Nippon India Interval Fund V- Series 1- Direct Plan- Dividend Option		10.0000
Nippon India Interval Fund V- Series 1- Direct Plan-Growth Option		10.8758
Nippon India Interval Fund V- Series 1- Dividend Option		10.0000
Nippon India Interval Fund V- Series 1- Growth Option		10.8539
Nippon India Interval Fund-Monthly Interval Fund-Series-I- Growth Option		32.6445
Nippon India Interval Fund-Monthly Interval Fund-Series-I-Institutional Plan-Dividend Option		10.0033
NIPPON INDIA MONTHLY INTERVAL FUND - SERIES I - Direct Plan - IDCW Option		10.0002
Nippon India Monthly Interval Fund - Series I - Direct Plan Growth Plan - Growth		33.0357
NIPPON INDIA MONTHLY INTERVAL FUND - SERIES I - IDCW Option		10.0452
Nippon India Interval Fund-Monthly Interval Fund-Series-II -Growth Option		32.4312
Nippon India Interval Fund-Monthly Interval Fund-Series-II-Institutional Plan-Dividend Option		10.0291
NIPPON INDIA MONTHLY INTERVAL FUND - SERIES II - Direct Plan - IDCW Option		10.0224
Nippon India Monthly Interval Fund - Series II - Direct Plan Growth Plan - Growth		33.0042
NIPPON INDIA MONTHLY INTERVAL FUND - SERIES II - IDCW Option		10.0223
Nippon India Interval Fund-Quarterly Interval Fund Serie-II-Institutional Plan -Dividend Option		10.0304
Nippon India Interval Fund-Quarterly Interval Fund Series-II-Growth Option		35.1911
NIPPON INDIA QUARTERLY INTERVAL FUND - SERIES II - Direct Plan - IDCW Option		12.3786
Nippon India Quarterly Interval Fund - Series II - Direct Plan Growth Plan - Growth		35.7218
NIPPON INDIA QUARTERLY INTERVAL FUND - SERIES II - IDCW Option		12.3396
NIPPON INDIA INTERVAL FUND - QUARTERLY PLAN - SERIES I - Direct Plan - IDCW Option		10.0212
Nippon India Interval Fund - Quarterly Plan - Series I - Direct Plan Growth Plan - Growth		33.8071
NIPPON INDIA INTERVAL FUND - QUARTERLY PLAN - SERIES I - IDCW Option		12.1375
NIPPON INDIA INTERVAL FUND - QUARTERLY PLAN - SERIES I - INSTITUTIONAL IDCW Option		12.1213
